Age,Income,Clicks,Conversion Rate,CTR,Age_AdType,Income_AdPlacement,Click_DayOfWeek,Click_Hour,Click_Month,High_CTR,High_Conversion,Gender_Male,Gender_Other,Location_Suburban,Location_Urban,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Social Media,Ad Placement_Website,Age_Group_19-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_66+,Income_Group_Medium,Income_Group_High,Income_Group_Very High
44.0,81286.8,2.0,0.2082,0.0594,44.0_Text,Very High_Social Media,6,20,9,1,1,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
70.0,84652.97,5.0,0.3645,0.0625,70.0_Text,Very High_Search Engine,2,20,8,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
49.0,51944.78,7.0,0.1069,0.051,49.0_Banner,High_Search Engine,3,20,4,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
21.0,48634.92,8.0,0.1038,0.043,21.0_Text,Medium_Social Media,5,20,8,0,0,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
51.0,60914.57,5.0,0.0683,0.0556,51.0_Video,High_Website,0,20,3,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
15.0,11892.93,5.0,0.1221,0.0612,15.0_Banner,Low_Search Engine,6,20,1,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28.0,85270.6,4.0,0.3224,0.0709,28.0_Video,Very High_Social Media,6,20,7,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
33.0,18969.96,3.0,0.0858,0.0424,33.0_Native,Low_Search Engine,3,20,8,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
60.0,25592.38,6.0,0.1135,0.003,60.0_Native,Low_Website,0,20,11,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
23.0,46397.3,3.0,0.5238375,0.0513,23.0_Banner,Medium_Website,2,20,12,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
33.0,53430.69,2.0,0.0192,0.0461,33.0_Text,High_Search Engine,2,20,10,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
25.0,62058.98,6.0,0.3087,0.0506,25.0_Native,High_Social Media,3,20,11,1,1,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
51.0,51146.08,5.0,0.2215,0.0249,51.0_Banner,High_Search Engine,5,20,8,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
18.0,97146.85,5.0,0.0673,0.0431,18.0_Banner,Very High_Social Media,2,20,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
17.0,45833.33,3.0,0.1868,0.0128,17.0_Banner,Medium_Search Engine,0,20,6,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28.0,40966.93,6.0,0.2644,0.0386,28.0_Text,Medium_Website,2,20,12,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
27.0,45165.85,9.0,0.2373,0.0536,27.0_Banner,Medium_Website,2,20,8,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
63.0,59326.49,7.0,0.1706,0.0524,63.0_Banner,High_Search Engine,1,20,12,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
49.0,37347.22,2.0,0.0215,0.0196,49.0_Banner,Medium_Website,1,20,11,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
36.0,52417.55,4.0,0.1839,0.0875,36.0_Text,High_Website,1,20,11,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
16.0,54298.77,3.0,0.2166,0.0238,16.0_Banner,High_Social Media,6,20,7,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
47.0,76878.53,2.0,0.1634,0.0584,47.0_Banner,Very High_Search Engine,4,20,5,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
19.0,75503.0,0.0,0.1322,0.0603,19.0_Banner,Very High_Social Media,5,20,4,1,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
11.0,40989.37,5.0,0.0976,0.0665,11.0_Banner,Medium_Search Engine,5,20,8,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
52.0,38487.22,4.0,0.0248,0.0608,52.0_Native,Medium_Website,4,20,8,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
39.0,78126.88,6.0,0.1779,0.0315,39.0_Text,Very High_Social Media,2,20,7,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
48.0,20243.96,10.5,0.2485,0.0607,48.0_Text,Low_Search Engine,1,20,5,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
39.0,39923.75,5.0,0.0663,0.0675,39.0_Native,Medium_Website,2,20,9,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
47.0,69680.47,3.0,0.1445,0.0456,47.0_Video,Very High_Search Engine,3,20,12,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
25.0,28311.37,9.0,0.4679,0.0,25.0_Banner,Low_Website,2,20,3,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
19.0,44431.65,4.0,0.1548,0.0671,19.0_Video,Medium_Search Engine,0,20,5,1,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
45.0,58831.02,5.0,0.1234,0.0495,45.0_Native,High_Search Engine,2,20,5,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
22.0,47674.3,3.0,0.2847,0.0351,22.0_Video,Medium_Website,5,20,3,0,1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
24.0,53515.64,7.0,0.1486,0.0259,24.0_Native,High_Social Media,5,20,11,0,0,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
28.0,64822.85,5.0,0.2065,0.0229,28.0_Video,Very High_Search Engine,2,20,8,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
35.0,42662.36,8.0,0.1459,0.0156,35.0_Video,Medium_Search Engine,2,20,2,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
29.0,35588.51,3.0,0.3702,0.0059,29.0_Native,Low_Search Engine,0,20,7,0,1,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.0,39951.96,5.0,0.2414,0.0453,14.0_Text,Medium_Social Media,2,20,11,0,1,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
25.0,54124.51,1.0,0.1491,0.0614,25.0_Native,High_Social Media,6,20,12,1,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1.0,64483.56,4.0,0.0273,0.0257,1.0_Native,Very High_Search Engine,0,20,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
44.0,81805.55,5.0,0.3002,0.0491,44.0_Video,Very High_Website,4,20,6,0,1,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
10.0,51865.55,4.0,0.1273,0.0426,10.0_Native,High_Social Media,2,20,7,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
18.0,36219.06,6.0,0.2544,0.0381,18.0_Native,Low_Search Engine,6,20,8,0,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,10019.72,4.0,0.3539,0.0729,35.0_Banner,Low_Search Engine,5,20,5,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.0,41475.55,4.0,0.1573,0.0666,23.0_Text,Medium_Social Media,6,20,1,1,0,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
58.0,26523.66,5.0,0.2946,0.0706,58.0_Text,Low_Website,4,20,6,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
15.0,72601.06,4.0,0.367,0.0331,15.0_Video,Very High_Social Media,0,20,12,0,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39.0,58363.24,9.0,0.2353,0.0385,39.0_Text,High_Social Media,3,20,10,0,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
34.0,3737.92,5.0,0.1906,0.0447,34.0_Native,Low_Website,5,20,1,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
17.0,61845.61,3.0,0.2381,0.0276,17.0_Native,High_Search Engine,3,20,10,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
42.0,43997.24,5.0,0.2315,0.0436,42.0_Video,Medium_Website,4,20,3,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
32.0,84195.66,6.0,0.1386,0.0602,32.0_Native,Very High_Website,1,20,5,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
46.0,26808.65,3.0,0.1175,0.0473,46.0_Video,Low_Search Engine,5,20,11,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
47.0,7413.33,5.0,0.2326,0.0441,47.0_Banner,Low_Website,6,20,9,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
67.0,43385.61,5.0,0.0557,0.0529,67.0_Native,Medium_Website,4,20,8,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
55.0,75204.79,7.0,0.1795,0.0406,55.0_Text,Very High_Social Media,1,20,8,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
29.0,35780.37,8.0,0.3677,0.0724,29.0_Text,Low_Social Media,1,20,4,1,1,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
31.0,85215.63,1.0,0.266,0.0223,31.0_Video,Very High_Social Media,5,20,2,0,1,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
51.0,36943.76,4.0,0.0912,0.012,51.0_Video,Low_Website,4,20,9,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
44.0,82934.94,4.0,0.1029,0.0566,44.0_Banner,Very High_Website,5,20,3,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
44.0,31034.83,5.0,0.1128,0.0364,44.0_Video,Low_Search Engine,1,20,11,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10.0,33305.54,0.0,0.1628,0.0585,10.0_Banner,Low_Search Engine,3,20,8,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,36918.86,4.0,0.1298,0.035,34.0_Banner,Low_Search Engine,0,20,6,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.0,43768.36,6.0,0.1343,0.0504,23.0_Video,Medium_Search Engine,4,20,9,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39.0,17717.62,2.0,0.0083,0.0349,39.0_Text,Low_Social Media,1,20,5,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
33.0,28537.82,8.0,0.2914,0.0789,33.0_Banner,Low_Social Media,1,20,10,1,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
48.0,50853.47,5.0,0.1429,0.0438,48.0_Native,High_Search Engine,3,20,7,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
39.0,28002.1,4.0,0.0751,0.0463,39.0_Banner,Low_Website,5,20,4,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
46.0,70979.44,6.0,0.0948,0.0207,46.0_Banner,Very High_Social Media,6,20,4,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
28.0,78160.75,4.0,0.3185,0.0446,28.0_Text,Very High_Social Media,3,20,10,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
20.0,42257.74,6.0,0.1056,0.0354,20.0_Video,Medium_Website,3,20,2,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
28.0,55705.25,5.0,0.4735,0.0213,28.0_Native,High_Website,1,20,9,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
34.0,77081.2,2.0,0.2868,0.0241,34.0_Text,Very High_Website,6,20,7,0,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
40.0,60000.62,5.0,0.2184,0.0854,40.0_Native,High_Social Media,6,20,1,1,1,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
